"id:ID","contentRaw","createdAt","originalBrand","originalCpu","originalHardDrive","originalName","originalRam","originalVideoCard","sourceFile","sourceLine",":LABEL"
"doc_laptop_xps_13_certified_renewed","INSERT INTO laptops VALUES ('XPS 13 Certified Renewed', 'Dell', 'Intel i7', 'RTX 20xx', 13, '16 GB', '1T', 1299.0, 'Certified renewed premium ultrabook with warranty. Great for users who want XPS quality at lower price. Thoroughly tested and refurbished.');","2025-07-31T22:07:41.398935","Dell","Intel i7","1T","XPS 13 Certified Renewed","16 GB","RTX 20xx","laptop-data.sql","28","D_LaptopSpec"
"doc_laptop_zenbook_14_open_box","INSERT INTO laptops VALUES ('ZenBook 14 Open Box', 'ASUS', 'intel i7', 'NVIDIA RTX 20xx', 14, '16GB', '1 TB', 999.0, 'Open-box premium ultrabook with OLED display. Perfect for creative work at discounted price. Minimal use with full manufacturer warranty.');","2025-07-31T22:07:41.398935","ASUS","intel i7","1 TB","ZenBook 14 Open Box","16GB","NVIDIA RTX 20xx","laptop-data.sql","29","D_LaptopSpec"
"doc_laptop_macbook_air_m1_refurb","INSERT INTO laptops VALUES ('MacBook Air M1 Refurb', 'Apple', 'I 7', 'GeForce 20xx', 13, '16G', '1TB', 1199.0, 'Refurbished MacBook Air with M1 chip and warranty. Great for Apple ecosystem users on budget. Certified refurbished with like-new condition.');","2025-07-31T22:07:41.398935","Apple","I 7","1TB","MacBook Air M1 Refurb","16G","GeForce 20xx","laptop-data.sql","30","D_LaptopSpec"
"doc_laptop_pavilion_x360_14","INSERT INTO laptops VALUES ('Pavilion x360 14', 'HP', 'i5', 'nvidia rtx 20xx', 14, '16GB', '1T', 1199.0, 'Affordable convertible laptop with touchscreen and pen support. Perfect for students and casual users. Versatile design with decent performance.');","2025-07-31T22:07:41.398935","HP","i5","1T","Pavilion x360 14","16GB","nvidia rtx 20xx","laptop-data.sql","31","D_LaptopSpec"
"doc_laptop_ideapad_flex_5","INSERT INTO laptops VALUES ('IdeaPad Flex 5', 'Lenovo', 'I5', 'NVIDIA 20xx', 14, '16G', '1TB', 1149.0, 'Flexible 2-in-1 laptop with solid performance and build quality. Great for productivity and entertainment. Good value in convertible category.');","2025-07-31T22:07:41.398935","Lenovo","I5","1TB","IdeaPad Flex 5","16G","NVIDIA 20xx","laptop-data.sql","32","D_LaptopSpec"
"doc_laptop_inspiron_14_2_in_1","INSERT INTO laptops VALUES ('Inspiron 14 2-in-1', 'Dell', 'Intel i5', 'GeForce RTX 20xx', 14, '16 GB', '1T', 1199.0, 'Convertible laptop with touchscreen for versatile use. Perfect for students and professionals who need flexibility. Dell reliability in 2-in-1 form.');","2025-07-31T22:07:41.398935","Dell","Intel i5","1T","Inspiron 14 2-in-1","16 GB","GeForce RTX 20xx","laptop-data.sql","33","D_LaptopSpec"
"doc_laptop_spin_3_sp314","INSERT INTO laptops VALUES ('Spin 3 SP314', 'Acer', 'I 5', 'nvidia 20xx', 14, '16G', '1TB', 1049.0, 'Budget-friendly convertible laptop with decent specs. Perfect for students and home users. Good build quality at competitive price.');","2025-07-31T22:07:41.398935","Acer","I 5","1TB","Spin 3 SP314","16G","nvidia 20xx","laptop-data.sql","35","D_LaptopSpec"
"doc_laptop_ideapad_1_11","INSERT INTO laptops VALUES ('IdeaPad 1 11', 'Lenovo', 'i3', 'NVIDIA RTX 20xx', 11, '8GB', '512G', 449.0, 'Ultra-compact laptop for basic computing and portability. Perfect for travel and basic tasks. Extremely portable with essential features.');","2025-07-31T22:07:41.398935","Lenovo","i3","512G","IdeaPad 1 11","8GB","NVIDIA RTX 20xx","laptop-data.sql","36","D_LaptopSpec"
"doc_laptop_stream_11","INSERT INTO laptops VALUES ('Stream 11', 'HP', 'I3', 'GeForce 20xx', 11, '8G', '512GB', 399.0, 'Compact laptop for cloud computing and basic use. Great for students and casual users. Ultra-portable with Windows 11 and Office 365.');","2025-07-31T22:07:41.398935","HP","I3","512GB","Stream 11","8G","GeForce 20xx","laptop-data.sql","37","D_LaptopSpec"
"doc_laptop_inspiron_11_3000","INSERT INTO laptops VALUES ('Inspiron 11 3000', 'Dell', 'Intel i3', 'nvidia rtx 20xx', 11, '8 GB', '512G', 479.0, 'Small laptop for basic computing and web browsing. Perfect for travel and secondary computer use. Compact design with essential performance.');","2025-07-31T22:07:41.398935","Dell","Intel i3","512G","Inspiron 11 3000","8 GB","nvidia rtx 20xx","laptop-data.sql","38","D_LaptopSpec"
"doc_laptop_e210ma","INSERT INTO laptops VALUES ('E210MA', 'ASUS', 'intel i3', 'RTX 20xx', 11, '8GB', '512GB', 429.0, 'Ultra-portable laptop with basic specs for everyday use. Great for students and basic computing. Lightweight design with decent battery life.');","2025-07-31T22:07:41.398935","ASUS","intel i3","512GB","E210MA","8GB","RTX 20xx","laptop-data.sql","39","D_LaptopSpec"
"doc_laptop_swift_1_sf114","INSERT INTO laptops VALUES ('Swift 1 SF114', 'Acer', 'I 3', 'NVIDIA 20xx', 14, '8G', '512G', 549.0, 'Compact laptop with larger screen and basic performance. Perfect for students who need portability. Good balance of size and usability.');","2025-07-31T22:07:41.398935","Acer","I 3","512G","Swift 1 SF114","8G","NVIDIA 20xx","laptop-data.sql","40","D_LaptopSpec"
"doc_laptop_thinkpad_e14_gen_2","INSERT INTO laptops VALUES ('ThinkPad E14 Gen 2', 'Lenovo', 'i5', 'GeForce RTX 20xx', 14, '16GB', '1T', 999.0, 'Previous generation business laptop with solid performance. Great for professionals who want proven reliability. Good value with modern features.');","2025-07-31T22:07:41.398935","Lenovo","i5","1T","ThinkPad E14 Gen 2","16GB","GeForce RTX 20xx","laptop-data.sql","41","D_LaptopSpec"
"doc_laptop_elitebook_845_g7","INSERT INTO laptops VALUES ('EliteBook 845 G7', 'HP', 'I5', 'nvidia 20xx', 14, '16G', '1TB', 1199.0, 'Previous generation business laptop with AMD processor. Perfect for business use with excellent battery life. Good value with premium features.');","2025-07-31T22:07:41.398935","HP","I5","1TB","EliteBook 845 G7","16G","nvidia 20xx","laptop-data.sql","42","D_LaptopSpec"
"doc_laptop_latitude_5410","INSERT INTO laptops VALUES ('Latitude 5410', 'Dell', 'Intel i5', 'RTX20xx', 14, '16 GB', '1T', 1149.0, 'Previous generation business laptop with reliable performance. Ideal for corporate environments and professional use. Proven design with solid specs.');","2025-07-31T22:07:41.398935","Dell","Intel i5","1T","Latitude 5410","16 GB","RTX20xx","laptop-data.sql","43","D_LaptopSpec"
"doc_laptop_zenbook_14_um425","INSERT INTO laptops VALUES ('ZenBook 14 UM425', 'ASUS', 'intel i5', 'NVIDIA RTX 20xx', 14, '16GB', '1 TB', 999.0, 'Previous generation ultrabook with good performance and build. Great for professionals who want quality at lower price. Solid specifications.');","2025-07-31T22:07:41.398935","ASUS","intel i5","1 TB","ZenBook 14 UM425","16GB","NVIDIA RTX 20xx","laptop-data.sql","44","D_LaptopSpec"
"doc_laptop_swift_3_sf314_42","INSERT INTO laptops VALUES ('Swift 3 SF314-42', 'Acer', 'I 5', 'GeForce 20xx', 14, '16G', '1TB', 899.0, 'Previous generation mid-range laptop with good value. Perfect for students and professionals. Decent performance at competitive price.');","2025-07-31T22:07:41.398935","Acer","I 5","1TB","Swift 3 SF314-42","16G","GeForce 20xx","laptop-data.sql","45","D_LaptopSpec"
"doc_laptop_aspire_5_creator","INSERT INTO laptops VALUES ('Aspire 5 Creator', 'Acer', 'i7', 'nvidia rtx 20xx', 15, '16GB', '1T', 1399.0, 'Budget creator laptop with dedicated graphics for light content work. Perfect for aspiring content creators and students. Good performance for creative tasks.');","2025-07-31T22:07:41.398935","Acer","i7","1T","Aspire 5 Creator","16GB","nvidia rtx 20xx","laptop-data.sql","46","D_LaptopSpec"
"doc_laptop_ideapad_creator_5","INSERT INTO laptops VALUES ('IdeaPad Creator 5', 'Lenovo', 'I7', 'NVIDIA 20xx', 15, '16G', '1TB', 1499.0, 'Mid-range creator laptop with solid performance for content creation. Great for video editing and design work. Good balance of price and creative features.');","2025-07-31T22:07:41.398935","Lenovo","I7","1TB","IdeaPad Creator 5","16G","NVIDIA 20xx","laptop-data.sql","47","D_LaptopSpec"
"doc_laptop_pavilion_creator_15","INSERT INTO laptops VALUES ('Pavilion Creator 15', 'HP', 'Intel i7', 'GeForce RTX 20xx', 15, '16 GB', '1T', 1549.0, 'Creator-focused laptop with decent specs for content work. Perfect for photographers and video editors. Good display quality and performance.');","2025-07-31T22:07:41.398935","HP","Intel i7","1T","Pavilion Creator 15","16 GB","GeForce RTX 20xx","laptop-data.sql","48","D_LaptopSpec"
"doc_laptop_inspiron_15_creator","INSERT INTO laptops VALUES ('Inspiron 15 Creator', 'Dell', 'intel i7', 'RTX20xx', 15, '16GB', '1 TB', 1499.0, 'Content creation laptop with solid performance and good display. Great for creative professionals on budget. Dell reliability with creator features.');","2025-07-31T22:07:41.398935","Dell","intel i7","1 TB","Inspiron 15 Creator","16GB","RTX20xx","laptop-data.sql","49","D_LaptopSpec"
"doc_laptop_vivobook_pro_15","INSERT INTO laptops VALUES ('VivoBook Pro 15', 'ASUS', 'I 7', 'nvidia 20xx', 15, '16G', '1TB', 1449.0, 'Creator laptop with OLED display and decent performance. Perfect for design work and content creation. Good color accuracy at competitive price.');","2025-07-31T22:07:41.398935","ASUS","I 7","1TB","VivoBook Pro 15","16G","nvidia 20xx","laptop-data.sql","50","D_LaptopSpec"
"doc_laptop_swift_1","INSERT INTO laptops VALUES ('Swift 1', 'Acer', 'i5', 'NVIDIA RTX 20xx', 14, '8GB', '512G', 799.0, 'Ultra-thin budget laptop with decent performance. Perfect for students and professionals who need portability. Lightweight design with essential features.');","2025-07-31T22:07:41.398935","Acer","i5","512G","Swift 1","8GB","NVIDIA RTX 20xx","laptop-data.sql","51","D_LaptopSpec"
"doc_laptop_ideapad_s340","INSERT INTO laptops VALUES ('IdeaPad S340', 'Lenovo', 'I5', 'GeForce 20xx', 14, '8G', '512GB', 849.0, 'Slim laptop with good performance for everyday use. Great for students and mobile professionals. Good balance of portability and performance.');","2025-07-31T22:07:41.398935","Lenovo","I5","512GB","IdeaPad S340","8G","GeForce 20xx","laptop-data.sql","52","D_LaptopSpec"
"doc_laptop_pavilion_13","INSERT INTO laptops VALUES ('Pavilion 13', 'HP', 'Intel i5', 'nvidia rtx 20xx', 13, '8 GB', '512G', 899.0, 'Compact premium laptop with good build quality. Perfect for professionals who need ultraportability. HP quality in small form factor.');","2025-07-31T22:07:41.400276","HP","Intel i5","512G","Pavilion 13","8 GB","nvidia rtx 20xx","laptop-data.sql","53","D_LaptopSpec"
"doc_laptop_inspiron_13_5000","INSERT INTO laptops VALUES ('Inspiron 13 5000', 'Dell', 'intel i5', 'RTX 20xx', 13, '8GB', '512GB', 879.0, 'Compact laptop with solid performance and build quality. Great for business travel and mobile work. Dell reliability in portable package.');","2025-07-31T22:07:41.400276","Dell","intel i5","512GB","Inspiron 13 5000","8GB","RTX 20xx","laptop-data.sql","54","D_LaptopSpec"
"doc_laptop_zenbook_13","INSERT INTO laptops VALUES ('ZenBook 13', 'ASUS', 'I 5', 'NVIDIA 20xx', 13, '8G', '512G', 949.0, 'Premium ultrabook with excellent build quality and performance. Perfect for professionals who want style and portability. Premium materials at competitive price.');","2025-07-31T22:07:41.400276","ASUS","I 5","512G","ZenBook 13","8G","NVIDIA 20xx","laptop-data.sql","55","D_LaptopSpec"
"doc_laptop_ideapad_3_family","INSERT INTO laptops VALUES ('IdeaPad 3 Family', 'Lenovo', 'i5', 'GeForce RTX 20xx', 17, '16GB', '1T', 1199.0, 'Large-screen family laptop for shared use and entertainment. Perfect for homework, entertainment, and family computing. Good value with large display.');","2025-07-31T22:07:41.400276","Lenovo","i5","1T","IdeaPad 3 Family","16GB","GeForce RTX 20xx","laptop-data.sql","56","D_LaptopSpec"
"doc_laptop_pavilion_17","INSERT INTO laptops VALUES ('Pavilion 17', 'HP', 'I5', 'nvidia 20xx', 17, '16G', '1TB', 1249.0, 'Large-screen laptop for home use and multimedia consumption. Great for families who need screen real estate. Good performance for home computing.');","2025-07-31T22:07:41.400276","HP","I5","1TB","Pavilion 17","16G","nvidia 20xx","laptop-data.sql","57","D_LaptopSpec"
"doc_laptop_inspiron_17_3000","INSERT INTO laptops VALUES ('Inspiron 17 3000', 'Dell', 'Intel i5', 'RTX20xx', 17, '16 GB', '1T', 1199.0, 'Family laptop with large screen for shared computing. Perfect for homework, entertainment, and basic productivity. Affordable large-screen option.');","2025-07-31T22:07:41.400276","Dell","Intel i5","1T","Inspiron 17 3000","16 GB","RTX20xx","laptop-data.sql","58","D_LaptopSpec"
"doc_laptop_vivobook_17","INSERT INTO laptops VALUES ('VivoBook 17', 'ASUS', 'intel i5', 'NVIDIA RTX 20xx', 17, '16GB', '1 TB', 1149.0, 'Large-screen laptop for home and family use. Great for entertainment and basic productivity tasks. Good value with generous display size.');","2025-07-31T22:07:41.400276","ASUS","intel i5","1 TB","VivoBook 17","16GB","NVIDIA RTX 20xx","laptop-data.sql","59","D_LaptopSpec"
"doc_laptop_aspire_5_17","INSERT INTO laptops VALUES ('Aspire 5 17', 'Acer', 'I 5', 'GeForce 20xx', 17, '16G', '1TB', 1099.0, 'Budget large-screen laptop for home use. Perfect for families and students who need screen space. Good value proposition with large display.');","2025-07-31T22:07:41.400276","Acer","I 5","1TB","Aspire 5 17","16G","GeForce 20xx","laptop-data.sql","60","D_LaptopSpec"
"doc_laptop_ideapad_3_senior","INSERT INTO laptops VALUES ('IdeaPad 3 Senior', 'Lenovo', 'i3', 'nvidia rtx 20xx', 15, '8GB', '1T', 699.0, 'Simple laptop designed for seniors and basic computing. Perfect for email, web browsing, and video calls. Easy to use with reliable performance.');","2025-07-31T22:07:41.400276","Lenovo","i3","1T","IdeaPad 3 Senior","8GB","nvidia rtx 20xx","laptop-data.sql","61","D_LaptopSpec"
"doc_laptop_pavilion_senior_edition","INSERT INTO laptops VALUES ('Pavilion Senior Edition', 'HP', 'I3', 'NVIDIA 20xx', 15, '8G', '1TB', 749.0, 'User-friendly laptop for seniors and non-technical users. Great for basic computing and staying connected. Simple interface with good support.');","2025-07-31T22:07:41.400276","HP","I3","1TB","Pavilion Senior Edition","8G","NVIDIA 20xx","laptop-data.sql","62","D_LaptopSpec"
"doc_laptop_inspiron_15_easy","INSERT INTO laptops VALUES ('Inspiron 15 Easy', 'Dell', 'Intel i3', 'GeForce RTX 20xx', 15, '8 GB', '1T', 719.0, 'Easy-to-use laptop for seniors and basic users. Perfect for email, web browsing, and simple tasks. Dell reliability with user-friendly features.');","2025-07-31T22:07:41.400276","Dell","Intel i3","1T","Inspiron 15 Easy","8 GB","GeForce RTX 20xx","laptop-data.sql","63","D_LaptopSpec"
"doc_laptop_vivobook_easy","INSERT INTO laptops VALUES ('VivoBook Easy', 'ASUS', 'intel i3', 'RTX 20xx', 15, '8GB', '1 TB', 679.0, 'Simple laptop with large keys and clear display. Great for seniors and basic computing needs. User-friendly design with essential features.');","2025-07-31T22:07:41.400276","ASUS","intel i3","1 TB","VivoBook Easy","8GB","RTX 20xx","laptop-data.sql","64","D_LaptopSpec"
"doc_laptop_aspire_3_simple","INSERT INTO laptops VALUES ('Aspire 3 Simple', 'Acer', 'I 3', 'nvidia 20xx', 15, '8G', '1TB', 649.0, 'Basic laptop with simple interface for non-technical users. Perfect for seniors and casual computing. Straightforward design with reliable performance.');","2025-07-31T22:07:41.400276","Acer","I 3","1TB","Aspire 3 Simple","8G","nvidia 20xx","laptop-data.sql","65","D_LaptopSpec"
"doc_laptop_thinkbook_13s","INSERT INTO laptops VALUES ('ThinkBook 13s', 'Lenovo', 'i5', 'NVIDIA RTX 20xx', 13, '16GB', '512G', 1299.0, 'Professional entry-level laptop with premium design. Perfect for young professionals and consultants. ThinkPad DNA with modern aesthetics.');","2025-07-31T22:07:41.400276","Lenovo","i5","512G","ThinkBook 13s","16GB","NVIDIA RTX 20xx","laptop-data.sql","66","D_LaptopSpec"
"doc_laptop_probook_635","INSERT INTO laptops VALUES ('ProBook 635', 'HP', 'I5', 'GeForce 20xx', 13, '16G', '512GB', 1349.0, 'Business laptop with AMD processor and good performance. Great for professionals who need reliability. Modern features with business-grade quality.');","2025-07-31T22:07:41.400276","HP","I5","512GB","ProBook 635","16G","GeForce 20xx","laptop-data.sql","67","D_LaptopSpec"
"doc_laptop_latitude_3320","INSERT INTO laptops VALUES ('Latitude 3320', 'Dell', 'Intel i5', 'nvidia rtx 20xx', 13, '16 GB', '512G', 1299.0, 'Compact business laptop for mobile professionals. Perfect for consultants and field workers. Dell reliability in portable form factor.');","2025-07-31T22:07:41.400276","Dell","Intel i5","512G","Latitude 3320","16 GB","nvidia rtx 20xx","laptop-data.sql","68","D_LaptopSpec"
"doc_laptop_expertbook_b9450","INSERT INTO laptops VALUES ('ExpertBook B9450', 'ASUS', 'intel i5', 'RTX20xx', 14, '16GB', '512GB', 1399.0, 'Ultra-lightweight business laptop with premium materials. Great for executives and mobile professionals. Exceptional portability with business features.');","2025-07-31T22:07:41.400276","ASUS","intel i5","512GB","ExpertBook B9450","16GB","RTX20xx","laptop-data.sql","69","D_LaptopSpec"
"doc_laptop_travelmate_p2","INSERT INTO laptops VALUES ('TravelMate P2', 'Acer', 'I 5', 'NVIDIA 20xx', 14, '16G', '512G', 1199.0, 'Business travel laptop with focus on portability. Perfect for frequent travelers and consultants. Good balance of features and mobility.');","2025-07-31T22:07:41.400276","Acer","I 5","512G","TravelMate P2","16G","NVIDIA 20xx","laptop-data.sql","70","D_LaptopSpec"
"doc_laptop_ideapad_duet_3i","INSERT INTO laptops VALUES ('IdeaPad Duet 3i', 'Lenovo', 'i3', 'GeForce RTX 20xx', 10, '8GB', '256G', 649.0, 'Detachable 2-in-1 tablet laptop for mobile use. Perfect for students and casual users. Tablet functionality with laptop productivity.');","2025-07-31T22:07:41.400276","Lenovo","i3","256G","IdeaPad Duet 3i","8GB","GeForce RTX 20xx","laptop-data.sql","71","D_LaptopSpec"
